kickX,kickY,kickAngle,goalZ,outcome,kickPleas,kickArou,goalPleas,goalArou
1.050416,0.145715,10.000000,0.047286,G,0.861943,0.615614,-0.430971,0.830597
1.122080,0.186116,34.000000,0.252163,O,-0.780854,-0.430221,0.247761,0.082769
1.047883,-0.024962,-26.000000,0.296291,O,-0.562313,0.137987,0.796367,-0.077699
1.043395,-0.005121,-22.000000,0.102146,R,-0.400000,0.318104,0.602651,0.626725
1.130721,0.186579,36.000000,0.053386,O,-0.805944,-0.495454,0.446608,0.805847
1.044553,0.058482,-2.000000,0.353844,G,0.750775,0.978623,-0.375388,-0.287313
1.050981,0.072396,4.000000,0.498447,G,1.000000,0.793828,-0.705287,-0.814963
1.092785,0.115234,30.000000,0.245314,O,-0.707613,-0.239794,0.254249,0.106359
1.043440,0.024689,-10.000000,0.351541,D,-0.300000,0.698280,1.000000,-0.278314
1.059116,0.085212,10.000000,-0.499359,D,-0.300000,0.609940,1.000000,-0.809377
1.091341,0.122644,32.000000,-0.348430,O,-0.736522,-0.314957,0.849475,-0.270817
1.101859,0.127131,36.000000,0.495128,O,-0.789286,-0.452142,0.004848,-0.800554
1.045580,0.044603,-6.000000,0.493595,G,0.710622,0.856582,-0.355311,-0.813561
1.044058,0.025672,-12.000000,-0.101263,G,0.985915,0.608209,-0.492957,0.632123
1.053281,0.069223,6.000000,-0.400751,G,0.281959,0.740220,-0.140980,-0.457307
1.046260,0.019946,-14.000000,0.052460,G,0.799701,0.547874,-0.399851,0.809907
1.051109,0.074275,4.000000,-0.246269,D,-0.300000,0.826767,1.000000,0.106461
1.096563,0.119960,32.000000,0.100019,O,-0.666282,-0.132334,0.400475,0.638092
1.056343,0.078964,8.000000,0.047156,G,0.847227,0.624538,-0.423614,0.824905
1.047637,0.061669,2.000000,0.101835,G,0.419966,0.892162,-0.209983,0.628564
1.049452,-0.047910,-36.000000,-0.100983,O,-0.744256,-0.335067,0.398441,0.630694
1.086289,0.115945,30.000000,0.395643,O,-0.698611,-0.216389,0.104521,-0.438104
1.040724,0.024163,-12.000000,-0.396057,G,1.000000,0.596327,-0.799232,-0.438396
1.080389,0.112932,26.000000,0.495611,O,-0.631264,-0.041286,0.015551,-0.761632
1.049111,0.048202,-4.000000,-0.499950,G,1.000000,0.765201,-0.734369,-0.816619
1.047172,-0.016641,-26.000000,-0.100434,O,-0.549061,0.172442,0.399982,0.636298
1.050383,0.062399,2.000000,0.498151,G,1.000000,0.832026,-0.659844,-0.788617
1.053121,-0.041329,-34.000000,0.254930,O,-0.688630,-0.190439,0.754974,0.072821
1.050451,-0.036958,-30.000000,0.251264,O,-0.667563,-0.135663,0.750394,0.089478
1.043605,0.052232,-4.000000,0.004876,D,-0.300000,0.930237,1.000000,0.981905
1.059563,0.070567,6.000000,-0.251107,D,-0.300000,0.743572,1.000000,0.086640
1.048371,0.061659,0.000000,0.398749,G,0.906342,0.945233,-0.453171,-0.448743
1.068631,0.091806,14.000000,-0.101470,G,0.591449,0.602597,-0.295724,0.630261
1.057886,0.082326,8.000000,-0.351669,D,-0.300000,0.677182,1.000000,-0.280388
1.052042,-0.022874,-26.000000,-0.499564,O,-0.554954,0.157119,0.000556,-0.816160
1.046548,-0.028801,-30.000000,0.152557,O,-0.630928,-0.040412,0.652500,0.445454
1.040658,-0.006442,-20.000000,0.498830,D,-0.300000,0.351147,1.000000,-0.789790
1.048965,0.052184,-4.000000,0.452545,G,0.801480,0.948322,-0.400740,-0.645156
1.069161,0.103644,20.000000,0.252771,L,-0.400000,0.352008,0.247164,0.080596
1.002179,0.021087,-28.000000,-0.348446,O,-0.670267,-0.142694,0.151452,-0.267445
1.050748,-0.052371,-36.000000,-0.050108,O,-0.751972,-0.355128,0.449517,0.816424
1.064900,0.088569,16.000000,0.446598,G,1.000000,0.445061,-1.000000,-0.624919
1.048636,0.068501,2.000000,0.198273,G,0.691706,0.852990,-0.345853,0.276932
1.073809,0.095987,18.000000,-0.048558,L,-0.400000,0.334124,0.548730,0.822801
1.003553,-0.005442,-36.000000,-0.497395,O,-0.750496,-0.351289,0.002482,-0.809155
1.098829,0.124268,32.000000,-0.350829,O,-0.748286,-0.345543,0.850767,-0.275515
1.081613,0.110347,26.000000,0.295911,O,-0.576006,0.102384,0.204821,-0.073379
1.076656,0.108114,26.000000,0.197077,O,-0.655787,-0.105046,0.303222,0.284444
1.075336,0.102640,22.000000,-0.352421,O,-0.589710,0.066754,0.852874,-0.283177
1.095258,0.117001,30.000000,-0.049852,O,-0.717669,-0.265940,0.550018,0.818116
1.048996,-0.020023,-24.000000,-0.350294,O,-0.605295,0.026232,0.149868,-0.273207
1.076342,0.108234,22.000000,-0.345196,O,-0.582271,0.086096,0.844106,-0.251296
1.040317,-0.000097,-18.000000,-0.352713,G,1.000000,0.381771,-0.970939,-0.282581
1.051295,0.057607,0.000000,-0.154056,G,0.396234,0.955204,-0.198117,0.442469
1.049346,0.030888,-10.000000,-0.446974,G,1.000000,0.674727,-0.772685,-0.626954
1.048092,-0.001682,-20.000000,-0.300441,R,-0.400000,0.379267,0.199135,-0.094053
1.054113,0.072727,6.000000,0.195440,G,0.933703,0.728340,-0.466851,0.290215
1.091106,0.112984,28.000000,0.054185,O,-0.675025,-0.155066,0.445476,0.801732
1.051860,0.056460,-2.000000,-0.504728,G,1.000000,0.961437,-0.543042,-0.834469
1.047474,-0.041557,-32.000000,-0.349750,O,-0.699238,-0.218019,0.149195,-0.275656
1.085333,0.111366,28.000000,0.504767,O,-0.670144,-0.142374,-0.004709,-0.835304
1.076207,0.107097,24.000000,0.151787,L,-0.400000,0.328194,0.348247,0.448170
1.103378,0.123797,36.000000,-0.204106,O,-0.830968,-0.560516,0.704225,0.257364
1.067222,0.093280,16.000000,-0.496031,D,-0.300000,0.400140,1.000000,-0.803506
1.041044,0.006095,-18.000000,0.497997,D,-0.300000,0.439343,1.000000,-0.812082
1.063952,0.081372,12.000000,-0.052626,G,0.870854,0.511466,-0.435427,0.806882
1.060670,0.081274,12.000000,0.497495,G,1.000000,0.484597,-1.000000,-0.809020
1.046545,-0.010307,-24.000000,-0.453358,R,-0.400000,0.222954,0.046638,-0.648590
1.052162,-0.051177,-36.000000,-0.102924,O,-0.753587,-0.359327,0.396714,0.624416
1.057599,0.087134,12.000000,-0.499251,G,0.221926,0.611863,-0.110963,-0.814907
1.048877,-0.049838,-36.000000,0.050248,O,-0.769487,-0.400665,0.549866,0.818669
1.084367,0.115787,28.000000,-0.248907,O,-0.650123,-0.090319,0.748873,0.095007
1.070689,0.099396,18.000000,-0.154057,L,-0.400000,0.230822,0.654400,0.438546
1.051518,-0.046672,-34.000000,-0.452524,O,-0.690724,-0.195882,0.047184,-0.646603
1.097086,0.115508,32.000000,-0.004918,O,-0.726302,-0.288386,0.504812,0.982503
1.057478,0.074240,8.000000,0.496843,G,1.000000,0.626125,-0.869266,-0.801419
1.059299,0.076761,8.000000,-0.403653,D,-0.300000,0.670482,1.000000,-0.468235
1.051950,0.067483,4.000000,-0.500335,G,0.624529,0.811595,-0.312265,-0.820618
1.059494,0.086518,14.000000,-0.350461,L,-0.400000,0.377608,0.850269,-0.273706
1.057143,-0.048312,-36.000000,0.196709,O,-0.701576,-0.224097,0.696208,0.286515
1.048122,0.065691,2.000000,0.002734,G,0.264937,0.870197,-0.132469,0.990307
1.051146,-0.034750,-30.000000,0.103862,O,-0.622728,-0.019094,0.603973,0.621916
1.089533,0.109414,28.000000,0.450149,O,-0.659272,-0.114107,0.049640,-0.637673
1.043671,-0.015903,-24.000000,0.304259,O,-0.547447,0.176638,0.804327,-0.106643
1.049901,-0.020166,-26.000000,-0.100338,O,-0.630049,-0.038127,0.399589,0.634868
1.062597,0.078276,10.000000,-0.348331,G,0.284294,0.509581,-0.142147,-0.266445
1.048962,-0.042030,-32.000000,0.146782,O,-0.710092,-0.246238,0.646374,0.467732
1.040847,0.021088,-14.000000,-0.100119,G,0.979209,0.610392,-0.489604,0.636377
1.049571,0.024630,-10.000000,0.103560,G,0.396581,0.698310,-0.198291,0.624002
1.058335,0.076947,6.000000,0.005067,G,0.596176,0.707105,-0.298088,0.981115
1.052911,-0.038747,-32.000000,-0.403297,O,-0.682428,-0.174313,0.096967,-0.465576
1.051112,-0.031626,-28.000000,-0.348684,O,-0.589111,0.068312,0.151879,-0.265896
1.045507,0.045628,-4.000000,0.151019,G,0.241992,0.969104,-0.120996,0.447664
1.050490,0.070997,2.000000,-0.246251,G,0.370248,0.939067,-0.185124,0.105246
1.056840,0.073403,4.000000,0.151489,G,0.433417,0.935438,-0.216709,0.446741
1.048951,-0.005287,-22.000000,-0.445710,O,-0.597975,0.045265,0.053986,-0.621868
1.050990,0.058463,0.000000,0.049531,G,0.243476,0.929014,-0.121738,0.815446
1.043257,0.040022,-6.000000,-0.404887,G,1.000000,0.848379,-0.557009,-0.474136
1.048473,0.053035,-4.000000,-0.300698,G,0.833964,0.883513,-0.416982,-0.092709
1.087197,0.112051,30.000000,0.047316,O,-0.697356,-0.213125,0.452174,0.826089
1.040046,-0.006297,-20.000000,0.404320,R,-0.400000,0.274025,0.904014,-0.469142
1.076474,0.163612,18.000000,-0.451363,D,L,-0.400000,0.351799,0.951177,-0.640643
1.083414,0.105410,24.000000,-0.496963,O,-0.629138,-0.035759,0.997036,-0.807405
1.042424,0.031129,-10.000000,0.498420,G,0.354748,0.678628,-0.177374,-0.813623
1.046836,0.030227,-10.000000,0.254179,D,-0.300000,0.730418,1.000000,0.077540
1.078703,0.104785,24.000000,-0.198208,L,-0.400000,0.385143,0.698225,0.279180
1.052955,0.060297,-2.000000,-0.196057,G,0.439620,0.976371,-0.219810,0.286613
1.085969,0.110525,28.000000,0.001932,O,-0.688985,-0.191362,0.498085,0.993035
1.065815,0.091885,18.000000,-0.051867,L,-0.400000,0.322188,0.551935,0.811145
1.093593,0.170181,22.000000,0.504944,O,-0.557250,0.151150,-0.005799,-0.839269
1.055803,0.071676,4.000000,-0.448941,G,0.511872,0.807126,-0.255936,-0.632037
1.057950,0.085469,10.000000,-0.251031,G,0.318779,0.589223,-0.159390,0.085866
1.052966,0.073638,8.000000,0.449574,G,1.000000,0.666207,-0.781856,-0.629318
1.058924,0.080082,10.000000,-0.003318,G,0.852450,0.570309,-0.426225,0.987398
1.055627,0.070726,4.000000,-0.050329,G,0.287708,0.806225,-0.143854,0.818471
1.046727,0.051335,-4.000000,-0.450255,G,1.000000,0.927271,-0.522955,-0.637186
1.039887,0.001411,-18.000000,0.447644,G,0.321755,0.391130,-0.160877,-0.629065
1.046862,0.006804,-16.000000,0.350683,G,0.419865,0.439320,-0.209933,-0.275446
1.057361,0.069080,4.000000,0.202980,G,0.781687,0.812027,-0.390843,0.262291
1.052215,0.054291,-2.000000,-0.304531,G,0.654091,0.977180,-0.327046,-0.106276
1.084238,0.111053,28.000000,-0.450196,L,-0.400000,0.239672,0.950306,-0.637475
1.022160,0.096534,-10.000000,-0.349835,G,1.000000,0.683162,-0.666839,-0.272732
1.055414,0.072143,4.000000,0.401589,G,1.000000,0.809889,-0.592573,-0.463501
1.091645,0.117120,28.000000,0.499650,O,-0.661207,-0.119137,0.006993,-0.792753
1.091216,0.109286,28.000000,0.145427,O,-0.655662,-0.104721,0.354064,0.469325
1.092091,0.111753,30.000000,-0.105040,O,-0.705761,-0.234978,0.604875,0.618636
1.055713,0.084968,10.000000,0.151876,G,1.000000,0.602392,-0.550102,0.445478
1.046711,0.013608,-16.000000,0.352330,D,-0.300000,0.581264,1.000000,-0.279679
1.048867,0.052725,-4.000000,-0.499798,G,1.000000,0.990087,-0.509898,-0.818127
1.047239,-0.041655,-34.000000,-0.095506,O,-0.748701,-0.346623,0.404940,0.654327
1.102569,0.123052,34.000000,0.395561,O,-0.771778,-0.406623,0.104542,-0.438029
1.063090,0.078112,10.000000,0.302894,G,1.000000,0.655187,-0.648171,-0.103118
1.047292,0.059881,-2.000000,-0.202250,G,0.444125,0.980124,-0.222062,0.264777
1.050848,0.066774,0.000000,-0.051534,D,-0.300000,0.985868,1.000000,0.811100
1.040872,0.004250,-18.000000,0.350513,G,0.397177,0.450838,-0.198588,-0.274813
1.042564,-0.009417,-22.000000,0.203075,R,-0.400000,0.370460,0.703247,0.260920
1.050558,0.069078,4.000000,0.450850,G,1.000000,0.817430,-0.632769,-0.637085
1.058393,0.077393,10.000000,0.497361,G,1.000000,0.589728,-0.908612,-0.812144
1.043084,-0.010142,-22.000000,-0.501278,R,-0.400000,0.276937,-0.001769,-0.824614
1.089331,0.167144,24.000000,-0.345129,O,-0.596922,0.048003,0.844660,-0.253309
1.056679,0.086010,10.000000,-0.254959,G,0.424627,0.532173,-0.212313,0.070860
1.056795,0.062719,2.000000,0.099221,G,0.476317,0.860690,-0.238159,0.640551
1.042842,0.026655,-10.000000,-0.354999,G,1.000000,0.603352,-0.751750,-0.291279
1.058042,0.083460,10.000000,0.303062,G,1.000000,0.590382,-0.712034,-0.099693
1.044012,-0.005931,-22.000000,0.354419,R,-0.400000,0.288457,0.854076,-0.287548
0.998678,0.019068,-30.000000,-0.452551,O,-0.651524,-0.093961,0.047506,-0.645432
1.062773,0.095786,16.000000,0.149372,L,-0.400000,0.381540,0.350774,0.457361
1.040093,0.005787,-18.000000,-0.099553,G,1.000000,0.394030,-0.705265,0.638928
1.038938,0.018864,-14.000000,-0.146030,G,1.000000,0.604933,-0.541326,0.468148
1.047569,-0.005884,-20.000000,-0.447422,G,1.000000,0.384561,-1.000000,-0.627025
1.087387,0.117384,30.000000,0.104450,O,-0.712612,-0.252790,0.395594,0.620342
1.047844,0.067606,0.000000,0.252437,G,0.687679,0.908533,-0.343839,0.082282
1.073813,0.097766,20.000000,-0.148288,L,-0.400000,0.244131,0.647440,0.463854
1.131867,0.188404,36.000000,-0.001681,O,-0.760871,-0.378266,0.501737,0.993682
1.047169,0.064594,0.000000,-0.399293,G,0.697411,0.949223,-0.348705,-0.452663
1.090718,0.120818,30.000000,0.353358,O,-0.728177,-0.293259,0.147796,-0.280743
1.061187,0.084505,10.000000,0.248186,G,1.000000,0.552731,-0.695088,0.098838
1.047709,0.018121,-14.000000,-0.400495,G,1.000000,0.538114,-0.862464,-0.456648
1.094700,0.113598,30.000000,-0.046558,O,-0.600212,0.039449,0.546685,0.830236
1.049523,0.036851,-8.000000,0.154380,D,-0.300000,0.848995,1.000000,0.437816
1.048483,0.013725,-16.000000,0.302125,G,0.367908,0.514130,-0.183954,-0.097878
1.045228,-0.017349,-26.000000,-0.501151,O,-0.584420,0.080509,-0.000636,-0.820495
1.043282,-0.000926,-18.000000,0.246827,G,0.754746,0.375251,-0.377373,0.100451
1.059949,0.090121,14.000000,0.202428,G,1.000000,0.404045,-0.798596,0.263125
1.046796,0.046027,-4.000000,-0.152038,G,0.738817,0.782860,-0.369409,0.446297
1.080450,0.100546,22.000000,0.254072,O,-0.556794,0.152335,0.246272,0.077353
1.055516,-0.043382,-32.000000,-0.045199,O,-0.654879,-0.102687,0.454981,0.836294
1.045846,-0.001839,-20.000000,-0.052140,R,-0.400000,0.379063,0.448117,0.811334
1.068906,0.086044,14.000000,0.195774,G,1.000000,0.380021,-0.815830,0.287812
1.090245,0.113630,28.000000,-0.352283,O,-0.652681,-0.096970,0.852532,-0.281933
1.049620,0.024637,-10.000000,0.500110,G,0.450169,0.724201,-0.225084,-0.821395
1.051658,0.065831,4.000000,0.303683,G,0.991669,0.807857,-0.495835,-0.104334
1.056297,-0.048553,-34.000000,-0.396771,O,-0.701538,-0.224000,0.102792,-0.444392
1.071768,0.092129,16.000000,0.004132,G,1.000000,0.366279,-0.637743,0.985375
1.047831,0.032050,-8.000000,-0.204999,G,1.000000,0.565058,-0.638684,0.259120
1.068107,0.095632,16.000000,0.449703,L,-0.400000,0.358111,0.050094,-0.636022
1.048801,0.145868,8.000000,0.203991,G,1.000000,0.614599,-0.589587,0.257507
1.045000,0.040772,-6.000000,-0.398714,G,1.000000,0.837686,-0.560492,-0.447921
1.046427,0.040938,-6.000000,0.051897,D,-0.300000,0.855247,1.000000,0.814008
1.049523,0.052430,-4.000000,0.251165,G,0.330543,0.913881,-0.165272,0.085853
1.054915,-0.052500,-36.000000,0.398889,O,-0.741378,-0.327582,0.899347,-0.452173
1.045179,-0.020936,-26.000000,-0.352214,O,-0.582198,0.086285,0.147959,-0.280148
1.053974,0.073907,8.000000,0.199415,G,1.000000,0.666067,-0.533618,0.273873
1.047634,-0.030101,-28.000000,-0.195245,O,-0.625024,-0.025063,0.303971,0.287168
1.044808,0.070080,2.000000,0.203022,G,0.623955,0.891019,-0.311977,0.261831
1.046438,-0.027904,-28.000000,0.448011,O,-0.610900,0.011661,0.948103,-0.629466
1.050640,-0.022212,-26.000000,0.050808,O,-0.557393,0.150779,0.550754,0.815438
1.078198,0.105577,24.000000,0.300263,O,-0.623969,-0.022320,0.199626,-0.092269
1.054914,0.077426,10.000000,0.095673,G,1.000000,0.546455,-0.548391,0.655105
1.056720,0.080213,10.000000,-0.447984,G,0.236023,0.670013,-0.118011,-0.629085
1.062404,0.090225,12.000000,-0.304385,G,0.344707,0.523142,-0.172353,-0.107290
1.056094,-0.045358,-36.000000,0.303335,O,-0.741112,-0.326891,0.803767,-0.104609
1.118070,0.188718,36.000000,0.451660,O,-0.751499,-0.353897,0.048722,-0.641010
1.059726,0.080926,10.000000,0.053028,G,0.945486,0.579528,-0.472743,0.809925
1.049894,0.018995,-12.000000,-0.200855,G,1.000000,0.608674,-0.592119,0.269845
1.048530,0.059290,0.000000,0.350593,G,0.800116,0.950439,-0.400058,-0.274535
1.057895,0.078418,8.000000,0.200066,G,1.000000,0.592759,-0.606908,0.273938
1.048982,-0.036772,-30.000000,0.153697,O,-0.658489,-0.112072,0.653830,0.440618
1.093372,0.119906,32.000000,0.395486,O,-0.756097,-0.365853,0.104765,-0.437220
1.050479,-0.023535,-26.000000,0.047104,O,-0.602727,0.032910,0.546342,0.831484
1.050328,-0.019875,-26.000000,-0.247250,O,-0.576261,0.101721,0.252923,0.101538
1.067262,0.087784,16.000000,-0.499264,D,-0.300000,0.381401,1.000000,-0.819559
1.064842,0.083480,12.000000,-0.004902,G,0.657166,0.665782,-0.328583,0.979507
1.102217,0.123523,34.000000,0.403925,O,-0.759962,-0.375902,0.095773,-0.469915
1.047158,0.047235,-4.000000,0.452362,G,0.804561,0.949171,-0.402281,-0.647673
1.040944,0.022108,-12.000000,0.500064,G,0.247879,0.622653,-0.123939,-0.822858
1.051791,0.066167,4.000000,0.496835,G,1.000000,0.918225,-0.578378,-0.805832
1.048882,0.017090,-14.000000,-0.102091,G,1.000000,0.542144,-0.559700,0.629656
1.048564,-0.001579,-18.000000,0.499944,D,-0.300000,0.442508,1.000000,-0.822332
1.076618,0.101861,24.000000,-0.000857,O,-0.594623,0.053980,0.499581,0.998476
1.063490,0.086501,10.000000,-0.348273,D,-0.300000,0.607151,1.000000,-0.266371
1.101107,0.122015,34.000000,-0.499013,O,-0.797618,-0.473806,0.999097,-0.814897
1.027801,0.086283,-12.000000,0.000003,G,0.802988,0.598581,-0.401494,0.999725
1.042420,0.005833,-18.000000,0.095926,G,1.000000,0.382035,-0.521469,0.649105
1.087361,0.108436,28.000000,0.351322,O,-0.665999,-0.131597,0.148605,-0.277798
1.054244,0.071539,4.000000,0.496980,G,1.000000,0.751059,-0.745838,-0.806898
1.104556,0.126690,36.000000,-0.048205,O,-0.820847,-0.534202,0.547773,0.826279
1.043093,0.018218,-12.000000,-0.154402,G,0.960826,0.673688,-0.480413,0.439633
1.054495,-0.036308,-32.000000,0.454703,O,-0.672385,-0.148200,0.954560,-0.652944
1.075626,0.104826,22.000000,-0.053186,O,-0.568113,0.122906,0.553502,0.805448
1.050486,-0.017303,-24.000000,-0.099513,O,-0.559265,0.145911,0.401129,0.640469
1.097665,0.130779,36.000000,0.246176,O,-0.797512,-0.473532,0.254518,0.107339
1.042285,-0.018822,-26.000000,0.051544,O,-0.582150,0.086410,0.551062,0.814320
1.044128,0.002248,-20.000000,-0.450895,G,1.000000,0.381275,-1.000000,-0.638383
1.055451,-0.048642,-34.000000,-0.047345,O,-0.686199,-0.184119,0.452657,0.827844
1.045417,-0.024212,-26.000000,-0.252738,O,-0.567532,0.124418,0.247395,0.081435
1.075910,0.099810,20.000000,0.452439,L,-0.400000,0.223752,0.047367,-0.645939
1.052004,0.071391,6.000000,0.345792,G,1.000000,0.725749,-0.620047,-0.257441
1.057137,0.091016,14.000000,0.500373,G,1.000000,0.589157,-0.912263,-0.823344
1.085577,0.109318,26.000000,0.052483,O,-0.653567,-0.099275,0.447101,0.807640
1.075742,0.107100,22.000000,-0.147288,O,-0.579066,0.094429,0.647664,0.463039
1.067590,0.093941,18.000000,0.502532,L,-0.400000,0.236831,-0.004888,-0.835958
1.048547,0.133393,4.000000,-0.453176,G,0.410341,0.751612,-0.205170,-0.649303
1.050196,-0.010928,-22.000000,-0.100783,R,-0.400000,0.290209,0.398618,0.631337
1.101118,0.178541,28.000000,-0.351859,O,-0.685663,-0.182724,0.851315,-0.277511
1.047085,0.060421,-2.000000,0.351932,G,0.794485,0.954953,-0.397243,-0.280711
1.051834,-0.050703,-36.000000,0.098893,O,-0.754388,-0.361408,0.598761,0.640869
1.053605,0.077572,8.000000,-0.498375,G,0.224519,0.614027,-0.112260,-0.811755
1.089598,0.112067,28.000000,-0.249605,O,-0.663615,-0.125400,0.749595,0.092381
1.049303,0.045616,-6.000000,0.001956,G,0.339089,0.828797,-0.169545,0.993968
1.107930,0.128928,36.000000,0.445972,O,-0.815279,-0.519727,0.053403,-0.623991
1.043426,0.019810,-14.000000,-0.000850,G,0.990483,0.505617,-0.495241,0.996879
1.052486,-0.041295,-32.000000,-0.350867,O,-0.765725,-0.390884,0.148907,-0.276702
1.051721,-0.036011,-32.000000,-0.203481,O,-0.777694,-0.422003,0.296641,0.260513
1.067419,0.090253,16.000000,-0.297848,L,-0.400000,0.384416,0.797975,-0.083544
1.051736,0.052228,-4.000000,-0.402745,G,0.888821,0.958199,-0.444411,-0.464034
1.079176,0.107012,24.000000,-0.303517,O,-0.604401,0.028557,0.804016,-0.105512
1.049829,0.067482,0.000000,0.395221,G,0.642677,0.925419,-0.321338,-0.439706
1.044380,0.031003,-8.000000,0.396423,G,0.337208,0.772015,-0.168604,-0.442140
1.082669,0.113879,28.000000,-0.445627,O,-0.666833,-0.133766,0.946371,-0.623167
1.060467,0.090044,14.000000,0.049994,G,1.000000,0.406483,-0.644034,0.816301
1.046952,-0.019966,-26.000000,-0.299656,O,-0.568705,0.121366,0.200235,-0.090055
1.042792,-0.013580,-24.000000,-0.502796,O,-0.547309,0.176996,-0.002625,-0.827727
1.090969,0.115202,32.000000,0.402568,O,-0.733783,-0.307836,0.097502,-0.463628
1.086082,0.108734,28.000000,0.047874,O,-0.689738,-0.193318,0.451631,0.824112
1.058051,0.077539,10.000000,-0.102949,G,0.601235,0.595580,-0.300617,0.622535
1.049084,0.020009,-12.000000,-0.197475,G,1.000000,0.587077,-0.610522,0.281457
1.045286,-0.016486,-24.000000,-0.397359,O,-0.589592,0.067062,0.103635,-0.441326
1.093026,0.118199,30.000000,0.395617,O,-0.724380,-0.283389,0.104416,-0.438487
1.051112,-0.012230,-24.000000,-0.450842,R,-0.400000,0.284292,0.049575,-0.637907
1.103691,0.176258,28.000000,0.453140,O,-0.633565,-0.047270,0.047307,-0.646156
1.043675,0.019095,-12.000000,-0.400290,G,1.000000,0.649530,-0.751472,-0.458188
1.044259,0.007169,-16.000000,-0.300159,G,1.000000,0.459562,-0.840834,-0.092350
1.095275,0.121629,32.000000,-0.100684,O,-0.737658,-0.317912,0.600645,0.634017
1.063413,0.086670,10.000000,0.204129,G,1.000000,0.606762,-0.598583,0.253293
1.057002,0.077285,6.000000,-0.050035,G,0.395213,0.752375,-0.197607,0.818115
1.050049,0.034704,-8.000000,0.002982,G,0.511786,0.741357,-0.255893,0.990001
1.040045,0.020867,-12.000000,-0.149241,G,1.000000,0.609598,-0.539079,0.459354
1.075785,0.098153,20.000000,0.246981,L,-0.400000,0.239309,0.252774,0.100997
1.103186,0.123764,36.000000,0.402177,O,-0.797496,-0.473489,0.098397,-0.460375
