@relation outTestNew

@attribute kickX numeric
@attribute kickZ numeric
@attribute kickAngle numeric
@attribute goalZ numeric
@attribute Outcome {O,L,G,R,D}
@attribute KickPleas numeric
@attribute KickArou numeric
@attribute GoalPleas numeric
@attribute GoalArou numeric

@data
1.061518,0.092422,14,0.154321,G,1,0.447026,-0.707431,0.43834
1.076212,0.100717,20,-0.348802,O,-0.571738,0.113482,0.849226,-0.269913
1.050132,0.026536,-10,-0.445832,G,1,0.713618,-0.732303,-0.621529
1.019799,0.069049,-20,-0.253769,G,1,0.466427,-0.787525,0.076538
1.049983,0.062486,2,0.304988,G,0.853471,0.878698,-0.426735,-0.110667
1.067646,0.086118,14,-0.246692,G,0.627761,0.439277,-0.31388,0.102392
1.050855,0.062505,0,-0.095339,G,0.264675,0.962989,-0.132337,0.653359
1.099981,0.123171,34,0.454025,O,-0.771075,-0.404795,0.046188,-0.650225
1.049466,0.010806,-16,0.147415,G,0.649895,0.527725,-0.324948,0.464262
1.049447,0.063401,0,-0.10125,D,-0.3,0.949238,1,0.633064
1.062533,0.080937,10,0.347179,G,1,0.573263,-0.774097,-0.263125
1.046907,0.040154,-6,0.050622,G,0.642258,0.628294,-0.321129,0.816082
1.04746,0.066508,0,0.496929,G,1,0.940424,-0.556615,-0.807417
1.072092,0.159678,18,-0.153028,L,-0.4,0.330864,0.653049,0.443459
1.064748,0.15727,16,-0.34644,D,-0.3,0.38187,1,-0.259293
1.044455,0.038887,-6,-0.49538,G,1,0.863845,-0.630978,-0.799356
1.062875,0.087808,14,-0.299558,G,0.275917,0.56218,-0.137958,-0.090407
1.05444,0.142183,8,-0.203279,G,0.343438,0.625012,-0.171719,0.26084
1.088778,0.113169,28,-0.054964,L,-0.4,0.278377,0.555456,0.79834
1.089756,0.174798,24,-0.053535,O,-0.612387,0.007793,0.553665,0.804853
1.053151,-0.045068,-34,-0.449677,O,-0.701041,-0.222707,0.049653,-0.637625
1.086403,0.112769,26,-0.197314,O,-0.631819,-0.042729,0.698137,0.279501
1.097121,0.119843,32,-0.49502,O,-0.72905,-0.29553,0.9949,-0.799636
1.048565,0.044436,-6,0.499373,G,0.700062,0.850246,-0.350031,-0.817399
1.077764,0.110844,24,0.347754,O,-0.612211,0.008252,0.152083,-0.265153
1.105579,0.123199,36,0.297881,O,-0.788135,-0.449151,0.203081,-0.079706
1.047715,0.026868,-12,-0.398358,G,1,0.761596,-0.637066,-0.449679
1.059738,0.084739,14,-0.148579,G,0.88219,0.410806,-0.441095,0.46146
1.08557,0.107237,26,0.399412,O,-0.599218,0.042032,0.100945,-0.451109
1.087009,0.110109,28,0.45359,O,-0.666445,-0.132757,0.046158,-0.650333
1.048921,0.046469,-6,0.247594,D,-0.3,0.864703,1,0.099079
1.050732,-0.028726,-30,-0.245613,O,-0.645917,-0.079385,0.254532,0.107389
1.072465,0.099076,22,-0.096442,O,-0.567938,0.123362,0.597551,0.645268
1.057985,0.069667,6,-0.14546,G,0.268646,0.720081,-0.134323,0.470561
1.101406,0.121258,36,0.102807,O,-0.834124,-0.568723,0.396739,0.624506
1.077745,0.098291,20,-0.446821,L,-0.4,0.252191,0.946702,-0.624372
1.072802,0.10235,22,0.303876,O,-0.571084,0.115182,0.195745,-0.106382
1.08128,0.112916,26,0.003778,O,-0.641123,-0.06692,0.496344,0.986705
1.041458,0.024414,-10,0.15027,G,0.316464,0.691963,-0.158232,0.455256
1.108857,0.122941,36,0.45449,O,-0.734733,-0.310306,0.045555,-0.652526
1.053019,-0.051661,-36,-0.05203,O,-0.801145,-0.482978,0.44827,0.81189
1.045797,-0.007471,-20,-0.199218,O,-0.565604,0.129429,0.300641,0.275058
1.050526,0.053765,-2,-0.153498,G,0.215422,0.954464,-0.107711,0.442737
1.048146,-0.022793,-28,-0.147366,O,-0.637008,-0.056221,0.352519,0.463706
1.044795,0.059752,-2,0.354879,G,0.686492,0.988583,-0.343246,-0.289683
1.046267,0.063626,0,0.203762,G,0.536435,0.935816,-0.268217,0.25806
1.016905,0.093647,-8,-0.496024,G,1,0.750711,-0.745371,-0.803932
1.079854,0.099007,22,-0.453553,O,-0.582405,0.085748,0.952452,-0.645279
1.103924,0.12255,34,0.303052,O,-0.764521,-0.387755,0.197142,-0.101302
1.059996,0.082731,8,0.151802,G,1,0.638458,-0.512957,0.449398
1.052784,-0.031196,-28,0.102423,O,-0.619888,-0.011709,0.602246,0.628195
1.048,-0.030931,-30,-0.300683,O,-0.653613,-0.099394,0.199639,-0.092221
1.087432,0.105986,26,0.198098,O,-0.637884,-0.058499,0.302243,0.280883
1.046749,0.005413,-16,-0.302153,R,-0.4,0.312416,0.19859,-0.096037
1.064819,0.152179,14,0.004128,G,1,0.431549,-0.57242,0.985571
1.044742,0.053503,-2,-0.199145,G,0.436291,0.981007,-0.218145,0.27581
1.069881,0.088394,16,-0.054166,L,-0.4,0.369809,0.554561,0.801595
1.116168,0.175674,30,0.154398,O,-0.64978,-0.089428,0.345078,0.436646
1.042986,-0.001022,-18,-0.300289,G,1,0.385623,-0.914788,-0.092403
1.090974,0.120252,32,-0.396127,O,-0.7368,-0.315679,0.896341,-0.441239
1.103459,0.128927,36,0.00183,O,-0.815358,-0.519931,0.497722,0.991715
1.066762,0.084952,14,0.448978,G,1,0.715358,-0.733534,-0.632335
1.047008,0.042329,-6,-0.496868,G,1,0.874214,-0.622695,-0.806944
1.047955,-0.056177,-36,0.194797,O,-0.763247,-0.384441,0.695294,0.289839
1.093532,0.118616,34,0.200336,O,-0.845008,-0.59702,0.300089,0.273051
1.050365,-0.050071,-36,-0.501444,O,-0.715838,-0.261179,-0.001373,-0.823174
1.096502,0.127946,34,-0.198015,O,-0.673021,-0.149854,0.697817,0.280664
1.096197,0.123891,32,0.497098,O,-0.739388,-0.32241,0.002068,-0.810663
1.041202,0.003308,-18,-0.354282,G,1,0.438383,-0.915731,-0.287689
1.071393,0.09911,20,-0.503314,O,-0.55984,0.144416,1.003469,-0.830796
1.049646,0.010261,-16,0.246918,G,0.557925,0.473943,-0.278962,0.101474
1.044844,-0.014166,-22,0.447942,R,-0.4,0.287177,0.94789,-0.628691
1.001136,0.040282,-24,0.001932,O,-0.56067,0.142259,0.50244,0.991126
1.086563,0.179618,26,-0.297034,O,-0.60812,0.018888,0.797226,-0.080823
1.049806,-0.055341,-36,0.15011,O,-0.702264,-0.225886,0.650578,0.452445
1.050081,0.058279,0,0.049656,D,-0.3,0.937345,1,0.818697
1.041832,-0.006454,-20,0.352889,G,0.550961,0.372464,-0.275481,-0.280202
1.044066,0.023761,-12,-0.048491,G,0.641969,0.727862,-0.320985,0.822376
1.080819,0.109904,24,-0.252563,O,-0.600372,0.039033,0.752509,0.081785
1.051814,-0.03639,-32,0.346951,O,-0.639317,-0.062223,0.847105,-0.2622
1.052322,0.053808,-4,0.254467,G,0.552613,0.978801,-0.276306,0.072338
1.047671,-0.029229,-30,0.251022,O,-0.629258,-0.036072,0.751094,0.086931
1.051911,0.065984,0,0.502967,G,1,0.95084,-0.551412,-0.826372
1.088918,0.11494,28,-0.299105,L,-0.4,0.304391,0.799213,-0.088046
1.068703,0.159944,16,-0.047598,L,-0.4,0.383745,0.547407,0.827612
1.062442,0.088,12,-0.104642,G,0.929531,0.430397,-0.464766,0.618773
1.0649,0.090579,14,0.302638,G,1,0.445115,-0.857666,-0.101023
1.049215,-0.005714,-22,0.352745,R,-0.4,0.323599,0.853196,-0.28435
1.091219,0.169589,24,0.244811,O,-0.599844,0.040406,0.255518,0.110975
1.050224,0.041299,-6,0.099172,G,0.606418,0.597786,-0.303209,0.639981
1.059962,0.088219,14,0.049239,G,1,0.426699,-0.622306,0.8218
1.060411,0.08585,12,0.195107,G,1,0.520366,-0.675155,0.289015
1.063719,0.083378,12,0.249712,G,1,0.428674,-0.821093,0.091757
1.050216,0.066699,0,0.504657,G,0.950907,0.969491,-0.475454,-0.839863
1.049448,-0.016888,-26,-0.398293,O,-0.573707,0.108361,0.101625,-0.448635
1.073495,0.100092,18,0.148607,L,-0.4,0.299503,0.351458,0.459849
1.01372,0.019576,-28,0.003108,O,-0.610716,0.012139,0.503264,0.988132
1.048701,0.025441,-10,0.246903,D,-0.3,0.741681,1,0.102616
1.044209,0.002367,-20,0.051274,G,1,0.380543,-0.567733,0.811916
1.041926,0.019285,-12,0.150885,G,0.499891,0.599597,-0.249945,0.452883
1.055299,0.076081,6,0.19805,G,0.913867,0.740913,-0.456933,0.280559
1.077165,0.104734,20,0.248732,O,-0.545862,0.180758,0.251298,0.09563
1.045517,0.059585,-2,0.395762,G,0.817731,0.987925,-0.408865,-0.442874
1.044434,0.027506,-12,0.099058,G,0.584719,0.60778,-0.292359,0.636869
1.061717,0.093237,14,0.096658,G,1,0.436615,-0.660614,0.64644
1.085903,0.112735,26,-0.497007,O,-0.561204,0.14087,0.997798,-0.810176
1.056284,0.072484,4,0.04903,G,0.595052,0.751136,-0.297526,0.823047
1.102114,0.129827,36,-0.099144,O,-0.827103,-0.550467,0.601385,0.631326
1.090655,0.115914,28,0.053567,O,-0.66402,-0.126452,0.446334,0.804852
1.07475,0.163462,16,0.399563,L,-0.4,0.382201,0.100539,-0.452584
1.095152,0.118125,30,0.247175,O,-0.696551,-0.211033,0.252744,0.100888
1.050235,0.039127,-6,0.10299,D,-0.3,0.903389,1,0.622989
1.043536,-0.015463,-24,0.001303,O,-0.552442,0.16365,0.501178,0.995717
1.076291,0.094775,20,-0.003615,O,-0.55576,0.155024,0.503616,0.986851
1.046063,0.03812,-8,-0.100696,G,0.688676,0.756431,-0.344338,0.633567
1.044721,-0.004339,-20,0.3042,R,-0.4,0.37796,0.803997,-0.105443
1.047846,-0.039327,-32,-0.448544,O,-0.64323,-0.072397,0.051212,-0.631956
1.09563,0.118757,32,-0.445381,O,-0.730878,-0.300282,0.944696,-0.617076
1.047353,0.00029,-20,0.254827,G,0.725389,0.38234,-0.362694,0.072853
1.082617,0.110949,26,-0.046231,O,-0.634192,-0.048899,0.545849,0.833276
1.04387,0.008495,-16,0.250026,G,0.452446,0.523884,-0.226223,0.091299
1.051484,0.053744,-2,-0.495025,G,1,0.961981,-0.533099,-0.800289
1.046564,0.003909,-18,-0.102646,G,1,0.411031,-0.692125,0.624889
1.091785,0.117,30,0.253226,O,-0.67693,-0.160018,0.247349,0.081269
1.04807,0.008132,-16,0.403559,D,-0.3,0.491184,1,-0.467118
1.045988,-0.012273,-24,0.052533,O,-0.546152,0.180004,0.553161,0.806686
1.083058,0.110868,26,-0.249227,O,-0.62385,-0.02201,0.748606,0.095979
1.072143,0.095946,18,0.149047,L,-0.4,0.281989,0.350789,0.457413
1.017904,0.101256,-8,0.450922,G,0.416528,0.757163,-0.208264,-0.640368
1.040963,0.018642,-12,-0.354226,G,1,0.564319,-0.790529,-0.290357
1.041344,0.005717,-18,0.149322,G,0.919637,0.391449,-0.459818,0.459153
1.055044,0.08282,10,-0.300119,G,0.289898,0.554704,-0.144949,-0.092172
1.042985,-0.029062,-28,-0.29802,O,-0.60725,0.021149,0.202554,-0.081622
1.042417,0.005737,-18,0.004916,G,1,0.438248,-0.55698,0.982651
1.063919,0.090833,16,0.050211,L,-0.4,0.317069,0.450428,0.819739
1.027927,0.114723,-2,-0.447859,G,0.891776,0.997731,-0.445888,-0.629663
1.061843,0.084927,12,0.196519,G,1,0.576533,-0.620009,0.285302
1.073593,0.105115,20,-0.200226,O,-0.538184,0.200723,0.700532,0.270794
1.046034,-0.005424,-20,0.399045,D,-0.3,0.384753,1,-0.450777
1.043174,0.024313,-10,0.198567,D,-0.3,0.699497,1,0.279106
1.050692,0.062646,0,0.101396,G,0.35431,0.924649,-0.177155,0.629804
1.045555,-0.028619,-30,0.048636,O,-0.645672,-0.078746,0.548178,0.824806
1.040913,0.014971,-14,-0.451843,G,1,0.44462,-1,-0.64408
1.053942,-0.044665,-32,0.047695,O,-0.658762,-0.112782,0.54794,0.825674
1.044902,0.0419,-6,-0.355007,G,1,0.831684,-0.523859,-0.292883
1.084508,0.113754,26,0.50042,O,-0.673965,-0.152308,0.003741,-0.804579
1.048744,0.060434,-2,-0.45443,G,0.907004,0.99917,-0.453502,-0.652115
1.070337,0.10446,22,-0.146746,O,-0.591087,0.063174,0.646758,0.466333
1.053041,-0.044454,-34,0.149535,O,-0.724479,-0.283645,0.64907,0.457926
1.046504,0.042013,-6,-0.446204,G,1,0.891546,-0.554567,-0.622229
1.057946,0.084064,10,0.349915,G,1,0.600077,-0.750068,-0.273254
1.067089,0.095186,16,0.303938,L,-0.4,0.380594,0.196202,-0.104719
1.089596,0.125184,32,-0.004256,O,-0.760905,-0.378353,0.504466,0.983759
1.106305,0.125498,36,0.046021,O,-0.811348,-0.509505,0.453542,0.831063
1.001585,-0.002296,-34,0.495565,O,-0.692116,-0.199502,0.995585,-0.802126
1.048228,0.020213,-14,0.348704,D,-0.3,0.624569,1,-0.267891
1.060979,0.084511,14,0.045611,G,1,0.416039,-0.629062,0.835999
1.048034,0.039648,-6,-0.252199,G,0.735698,0.884046,-0.367849,0.084019
1.078763,0.105612,26,0.054021,O,-0.658595,-0.112347,0.445732,0.802661
1.051291,0.045606,-6,-0.348318,G,0.703792,0.996523,-0.351896,-0.266977
1.06283,0.087248,12,-0.348908,G,0.298717,0.501746,-0.149358,-0.268711
1.045277,-0.028477,-30,-0.496321,O,-0.661097,-0.118852,0.003529,-0.80535
1.049741,-0.013928,-22,0.404826,R,-0.4,0.28862,0.904903,-0.472374
1.096665,0.173644,24,-0.249403,O,-0.611999,0.008804,0.749304,0.093442
1.043807,0.032439,-10,0.399374,G,0.399185,0.800511,-0.199592,-0.451206
1.046466,-0.042658,-32,-0.354096,O,-0.699538,-0.218798,0.146344,-0.286023
1.07199,0.097891,20,-0.196635,L,-0.4,0.38165,0.696468,0.28557
1.059615,0.080246,10,0.049188,G,0.938784,0.579988,-0.469392,0.820435
1.052899,0.045792,-4,-0.045855,G,0.432494,0.829609,-0.216247,0.83325
1.044591,-0.026332,-28,0.450407,O,-0.615122,0.000683,0.950476,-0.638093
1.062792,0.088045,16,-0.001905,L,-0.4,0.378078,0.501785,0.993507
1.086781,0.110724,28,-0.045188,O,-0.672808,-0.1493,0.545044,0.836203
1.051067,-0.052413,-36,-0.102996,O,-0.766226,-0.392187,0.396074,0.622087
1.044435,0.045068,-4,0.049391,D,-0.3,0.919032,1,0.821205
1.053094,-0.040084,-34,0.397805,O,-0.68594,-0.183443,0.897863,-0.446775
1.094315,0.11908,32,0.245472,O,-0.694833,-0.206565,0.254547,0.107443
1.051445,-0.038509,-32,-0.295688,O,-0.67714,-0.160564,0.204251,-0.075449
1.061756,0.153436,12,0.198148,G,1,0.519218,-0.678933,0.27945
1.058759,0.086328,10,0.096438,G,0.996173,0.598324,-0.498086,0.649416
1.086381,0.114154,26,-0.449514,D,-0.3,0.383012,1,-0.635168
1.072177,0.099337,20,0.403701,O,-0.554354,0.15868,0.09681,-0.466144
1.103835,0.122303,36,-0.053454,O,-0.804551,-0.491832,0.553374,0.805911
1.065412,0.093414,18,-0.445094,L,-0.4,0.32844,0.944719,-0.61716
1.003695,0.059065,-20,0.203152,R,-0.4,0.371027,0.70302,0.261745
1.107324,0.122378,36,0.050133,O,-0.820655,-0.533702,0.449918,0.817885
1.102485,0.118648,34,-0.295042,O,-0.689337,-0.192277,0.795461,-0.074402
1.099274,0.119778,32,-0.200971,O,-0.659074,-0.113593,0.701789,0.266222
1.047147,0.0134,-14,0.450366,D,-0.3,0.617313,1,-0.637334
1.0958,0.119921,30,-0.254052,O,-0.711457,-0.249788,0.753827,0.076994
1.048917,-0.017434,-24,0.454464,R,-0.4,0.255515,0.954813,-0.653865
1.047325,0.066018,2,0.05389,G,0.41997,0.843993,-0.209985,0.803718
1.083429,0.112909,28,-0.350461,O,-0.681538,-0.171998,0.849953,-0.272557
1.102457,0.127373,36,-0.300286,O,-0.836043,-0.573713,0.801461,-0.096221
1.049155,0.066084,0,-0.50018,G,0.902713,0.952004,-0.451357,-0.815828
1.045333,0.032203,-10,0.1515,G,0.312774,0.693037,-0.156387,0.452452
1.049585,0.002133,-20,-0.098058,R,-0.4,0.359932,0.402425,0.645183
1.040933,0.029039,-10,-0.003747,G,0.609944,0.698896,-0.304972,0.985935
1.043036,0.027353,-10,0.302684,G,0.547514,0.42355,-0.273757,-0.100703
1.060881,0.082734,10,-0.300198,D,-0.3,0.588746,1,-0.090201
1.048596,0.023878,-12,-0.449309,G,1,0.632943,-0.817316,-0.637305
1.05595,0.080113,10,-0.254183,G,0.309104,0.591571,-0.154552,0.07681
1.041902,0.005232,-16,0.253087,G,0.535087,0.479584,-0.267544,0.080465
1.074991,0.098052,18,0.403696,L,-0.4,0.296461,0.096789,-0.466222
1.076441,0.164751,18,0.49863,L,-0.4,0.337785,0.000515,-0.81631
1.079383,0.158523,18,0.20202,G,1,0.488637,-0.712555,0.268393
1.051755,-0.018659,-26,-0.097052,O,-0.626421,-0.028694,0.402345,0.644893
1.050294,0.045165,-6,-0.146287,G,0.58036,0.85551,-0.29018,0.470218
1.098123,0.177651,26,0.202299,O,-0.633535,-0.04719,0.29796,0.265309
1.04499,0.001093,-18,-0.502426,G,1,0.398059,-1,-0.826513
1.061036,0.078642,8,0.197345,G,1,0.665035,-0.532895,0.280253
1.051555,-0.024559,-26,0.296355,O,-0.612857,0.006571,0.79651,-0.078218
1.049301,0.061981,0,-0.298855,G,0.366372,0.884488,-0.183186,-0.086176
1.063162,0.088248,14,-0.149952,L,-0.4,0.38353,0.649901,0.454907
1.065314,0.082022,12,-0.246852,G,0.524785,0.490643,-0.262393,0.101948
1.044169,0.044184,-4,0.246213,G,0.292518,0.899879,-0.146259,0.104071
1.041135,0.019103,-12,-0.100542,G,0.984591,0.607084,-0.492296,0.638619
1.05198,0.073617,4,-0.44553,G,0.48772,0.796828,-0.24386,-0.625572
1.059931,0.08021,10,0.349684,G,1,0.587509,-0.761713,-0.2699
1.04101,-0.005851,-20,-0.246913,R,-0.4,0.35122,0.253009,0.10185
1.095538,0.17525,26,0.299812,O,-0.65895,-0.11327,0.200746,-0.088197
1.05412,-0.029118,-30,0.351558,O,-0.640979,-0.066545,0.851614,-0.278596
1.045539,0.059318,-2,0.198699,G,0.414704,0.992026,-0.207352,0.274991
1.055996,-0.048696,-34,0.202057,O,-0.692927,-0.201609,0.701461,0.267415
1.043647,-0.02251,-28,0.247093,O,-0.594505,0.054287,0.746821,0.102471
1.054468,-0.048042,-34,-0.497306,O,-0.682734,-0.175109,0.002705,-0.808347
1.045679,-0.013006,-24,-0.453883,O,-0.545439,0.181859,0.046748,-0.64819
1.042958,0.052297,-4,-0.250733,G,0.708771,0.896644,-0.354385,0.087167
1.075997,0.101741,22,0.098706,O,-0.575618,0.103393,0.400435,0.637944
1.052711,-0.050285,-36,0.096618,O,-0.743062,-0.331962,0.597345,0.646016
1.049689,-0.042631,-32,0.150995,O,-0.669557,-0.140849,0.650562,0.452504
1.075208,0.104986,24,-0.199778,O,-0.595301,0.052218,0.700571,0.270652
1.053709,-0.029551,-30,-0.099307,O,-0.667615,-0.1358,0.40075,0.639091
1.054267,0.073847,6,0.202848,G,0.977076,0.714818,-0.488538,0.260523
1.065171,0.095952,18,0.395065,G,1,0.372141,-1,-0.435818
1.049125,0.039271,-8,0.09666,G,0.320096,0.743221,-0.160048,0.648252
1.086107,0.117587,30,0.349393,O,-0.676802,-0.159684,0.149809,-0.273421
1.07285,0.104109,22,0.495369,O,-0.566262,0.127719,0.004688,-0.801135
1.05095,0.072815,4,0.102513,G,0.603601,0.800391,-0.3018,0.628395
1.044962,0.009392,-16,0.501544,D,-0.3,0.527606,1,-0.823867
1.047255,-0.029715,-28,-0.252393,O,-0.619222,-0.009978,0.247899,0.08327
1.044327,0.0024,-18,0.454109,D,-0.3,0.482139,1,-0.654962
1.062327,0.084237,12,-0.445289,D,-0.3,0.382787,1,-0.621956
1.048056,0.06603,2,-0.046434,D,-0.3,0.897915,1,0.831864
1.050056,-0.006783,-20,0.145781,O,-0.556753,0.152443,0.645493,0.470936
1.045934,0.053295,-4,0.146238,D,-0.3,0.965393,1,0.468027
1.054288,-0.035362,-32,0.14882,O,-0.661476,-0.119838,0.647991,0.461852
1.049626,0.062501,0,-0.249883,G,0.34733,0.923509,-0.173665,0.090343
1.085934,0.117426,30,0.300173,O,-0.70779,-0.240255,0.198687,-0.095682
1.079921,0.111583,28,0.498743,O,-0.555913,0.154627,0.000934,-0.814787
1.071176,0.104762,20,-0.348333,L,-0.4,0.247722,0.847799,-0.264724
1.085869,0.163898,20,-0.4513,O,-0.556716,0.152538,0.950827,-0.639371
1.095974,0.171898,24,-0.052133,O,-0.601003,0.037392,0.552274,0.809914
1.05251,-0.032582,-30,-0.046686,O,-0.623823,-0.021941,0.452978,0.829011
1.067928,0.084954,14,0.499345,G,1,0.428114,-1,-0.816599
1.057048,0.071573,4,0.200525,G,0.788505,0.805952,-0.394253,0.271982
1.04593,-0.030439,-30,-0.197049,O,-0.623834,-0.021969,0.302971,0.283532
1.059788,0.083423,10,-0.201105,G,0.429123,0.584158,-0.214562,0.26807
1.090749,0.119776,32,0.447157,O,-0.733839,-0.307981,0.053062,-0.625229
1.040723,0.046057,-4,-0.247156,G,0.459471,0.982316,-0.229735,0.100294
1.051429,-0.022904,-26,0.047052,O,-0.636698,-0.055416,0.547348,0.827827
1.091912,0.113364,30,-0.348413,O,-0.554084,0.15938,0.847589,-0.263959
1.040994,0.011785,-16,0.153248,G,0.768491,0.462939,-0.384245,0.444306
1.069791,0.101263,20,-0.202576,L,-0.4,0.263682,0.703141,0.261306
1.007816,0.025068,-30,-0.046379,O,-0.59263,0.059163,0.453775,0.831909
1.042243,0.064431,0,0.197642,G,0.297607,0.95168,-0.148803,0.283186
1.046422,0.031834,-8,-0.402,G,1,0.753413,-0.648779,-0.462516
1.05853,0.082506,10,-0.347828,D,-0.3,0.62335,1,-0.264873
1.060562,0.090687,14,-0.103507,G,0.962038,0.415651,-0.481019,0.624252
1.044906,-0.031555,-28,0.247467,O,-0.650728,-0.091893,0.74792,0.098473
1.058515,0.075201,8,0.054528,G,0.666545,0.721177,-0.333272,0.802001
1.049395,-0.040192,-34,0.203864,O,-0.702823,-0.227339,0.704167,0.257574
1.102799,0.175975,28,-0.301264,O,-0.665202,-0.129526,0.801241,-0.095422
1.04405,-0.006356,-22,-0.246707,R,-0.4,0.334641,0.253112,0.102227
1.10137,0.177838,28,0.000117,O,-0.664883,-0.128695,0.499088,0.996682
1.046762,-0.034758,-30,-0.396892,O,-0.64709,-0.082435,0.103917,-0.440303
1.058554,0.076277,8,-0.249098,G,0.315235,0.592133,-0.157618,0.09
1.092058,0.112535,30,-0.001389,O,-0.693338,-0.202679,0.500679,0.997532
1.066309,0.088856,14,0.195912,G,1,0.390452,-0.805645,0.286921
1.082784,0.106591,26,0.346045,O,-0.647326,-0.083047,0.153478,-0.260079
1.054324,0.068014,2,0.299176,G,0.876042,0.861056,-0.438021,-0.087552
1.040756,-0.020996,-26,0.046729,O,-0.610351,0.013088,0.546457,0.831064
1.047111,0.032265,-10,0.346038,G,0.366802,0.837848,-0.183401,-0.256557
1.054542,0.154613,12,0.402332,G,1,0.534977,-0.868165,-0.465969
1.047638,0.067259,4,-0.449367,G,0.32886,0.714902,-0.16443,-0.634648
1.042716,-0.013872,-24,-0.203928,R,-0.4,0.235671,0.295971,0.258076
1.043766,-0.002848,-20,0.003209,R,-0.4,0.349974,0.503976,0.985543
1.113253,0.182641,32,-0.404921,O,-0.733687,-0.307586,0.905101,-0.473093
1.043618,-0.028103,-28,-0.49546,O,-0.654106,-0.100677,0.004059,-0.803422
1.052178,0.046416,-4,-0.398671,G,0.91743,0.939819,-0.458715,-0.449215
1.051018,-0.046657,-34,-0.252615,O,-0.70693,-0.238018,0.246774,0.079177
1.048508,0.066636,0,-0.050672,D,-0.3,0.890975,1,0.815739
1.061213,0.086686,10,-0.351941,D,-0.3,0.740221,1,-0.279695
1.054112,-0.049507,-36,-0.496951,O,-0.734238,-0.30902,0.002926,-0.807543
1.058376,0.091013,12,-0.199892,G,0.649612,0.474491,-0.324806,0.27017
1.043294,0.0233,-12,0.400776,D,-0.3,0.640658,1,-0.456274
1.086027,0.115389,30,0.499729,O,-0.713422,-0.254898,0.001402,-0.813083
1.047122,0.011282,-16,-0.400423,G,1,0.504182,-0.896293,-0.456273
1.047422,0.015343,-14,-0.503464,G,1,0.43431,-1,-0.833872
1.049574,-0.054444,-36,-0.103079,O,-0.763019,-0.38385,0.396797,0.624718
1.06856,0.090364,14,0.450426,G,1,0.426851,-1,-0.637894
1.090864,0.109152,28,0.497713,O,-0.617534,-0.005588,0.000989,-0.814585
1.043854,0.012004,-14,0.3529,D,-0.3,0.571065,1,-0.282597
1.053199,-0.04112,-34,-0.003226,O,-0.67802,-0.162852,0.496027,0.985554
1.079544,0.108898,26,-0.452458,O,-0.632604,-0.04477,0.952233,-0.644485
1.044827,0.03972,-8,-0.399571,G,1,0.782542,-0.617175,-0.453518
1.054704,-0.051191,-36,-0.050042,O,-0.732271,-0.303903,0.449789,0.817415
1.086569,0.110075,28,0.353088,O,-0.656718,-0.107466,0.146471,-0.285559
1.04097,0.033371,-8,-0.150818,G,0.803565,0.749176,-0.401783,0.45106
1.073672,0.106469,22,-0.246747,O,-0.57374,0.108277,0.745957,0.105613
1.097719,0.122284,34,-0.251545,O,-0.786713,-0.445453,0.751527,0.085357
1.08016,0.107081,22,0.30352,O,-0.582928,0.084388,0.196281,-0.104433
1.05087,-0.037929,-30,-0.447783,O,-0.646513,-0.080934,0.052041,-0.628941
1.05447,-0.043406,-32,-0.095104,O,-0.667596,-0.13575,0.404354,0.652197
1.041942,0.042638,-6,0.101201,D,-0.3,0.851108,1,0.632063
1.053364,0.059888,-2,-0.0465,D,-0.3,0.999929,1,0.830258
1.061524,0.076797,10,0.201757,G,1,0.546724,-0.655264,0.265497
1.072945,0.099859,20,0.295075,O,-0.551764,0.165413,0.204812,-0.07341
1.08227,0.116165,28,0.349411,O,-0.665141,-0.129367,0.151401,-0.267634
1.063829,0.096951,16,-0.352713,D,-0.3,0.382371,1,-0.282382
1.042482,0.032556,-10,-0.354049,G,1,0.693624,-0.660415,-0.287414
1.059497,0.0792,10,-0.503084,D,-0.3,0.538153,1,-0.829326
1.054214,0.069794,2,-0.353958,G,0.4057,0.849102,-0.20285,-0.286356
1.095737,0.113563,30,-0.054754,O,-0.56111,0.141114,0.554348,0.80237
1.06549,0.099116,18,-0.048986,L,-0.4,0.330225,0.548524,0.823549
1.035501,0.118813,-2,0.297494,G,0.500319,0.952732,-0.250159,-0.081555
1.043163,0.065593,2,-0.345943,D,-0.3,0.703761,1,-0.259834
1.063666,0.153868,12,0.152273,G,1,0.478333,-0.674031,0.445952
1.067392,0.096675,18,0.104368,L,-0.4,0.301744,0.39635,0.623089
1.109752,0.179519,30,-0.352398,O,-0.726498,-0.288895,0.852284,-0.281034
1.052094,0.065052,2,-0.349956,G,0.389805,0.844871,-0.194903,-0.272843
1.086339,0.114765,26,0.201075,O,-0.630264,-0.038688,0.298438,0.267049
1.050113,0.040088,-8,0.097518,D,-0.3,0.915638,1,0.645577
1.042222,-0.012898,-24,-0.447053,O,-0.564428,0.132488,0.053334,-0.624242
1.040829,0.026626,-12,-0.004605,G,0.599697,0.703974,-0.299848,0.986099
1.048454,0.059458,-2,-0.495316,G,0.907274,0.958285,-0.453637,-0.80128
1.047073,0.04343,-6,0.195349,D,-0.3,0.86643,1,0.289645
1.050348,0.057009,-2,-0.146239,G,0.497792,0.898291,-0.248896,0.464774
1.067927,0.088619,16,-0.302666,L,-0.4,0.368446,0.802609,-0.100395
